record_id,date_reported,lob,region,control_id,control_type,control_failed,delayed_attestation_count,threshold_breach,approval_delay_hrs,manager_override_flag,prior_incident_flag,audit_flagged_comment,risk_rating,regulatory_breach
rec_07243,11-03-2024,Global Markets,APAC,CTL-175,Corrective,TRUE,3,FALSE,21.2,FALSE,TRUE,FALSE,Low,FALSE
rec_07244,30-09-2024,Global Markets,EMEA,CTL-569,Preventive,TRUE,2,FALSE,31.9,FALSE,FALSE,TRUE,Medium,TRUE
rec_07245,04-07-2023,Risk Management,EMEA,CTL-826,Detective,FALSE,0,TRUE,14.2,FALSE,FALSE,FALSE,Low,FALSE
rec_07246,10-04-2024,Risk Management,EMEA,CTL-603,Preventive,TRUE,2,FALSE,2.5,FALSE,TRUE,FALSE,Low,FALSE
rec_07247,05-06-2024,Retail Banking,NA,CTL-870,Corrective,FALSE,0,FALSE,29.3,TRUE,TRUE,FALSE,Medium,FALSE
rec_07248,10-03-2024,Retail Banking,LATAM,CTL-350,Detective,FALSE,0,FALSE,14.6,FALSE,FALSE,FALSE,Medium,TRUE
rec_07249,19-07-2024,Treasury,NA,CTL-875,Preventive,FALSE,0,FALSE,17.6,FALSE,FALSE,FALSE,Low,FALSE
rec_07250,05-04-2024,Compliance,EMEA,CTL-366,Detective,FALSE,0,TRUE,25.3,FALSE,TRUE,FALSE,Medium,FALSE
rec_07251,29-01-2024,Global Markets,NA,CTL-450,Corrective,FALSE,1,FALSE,24.8,FALSE,FALSE,FALSE,High,FALSE
rec_07252,30-12-2023,Global Markets,LATAM,CTL-402,Corrective,FALSE,2,TRUE,34.2,FALSE,TRUE,FALSE,Low,FALSE
rec_07253,20-08-2023,Retail Banking,NA,CTL-805,Corrective,FALSE,0,TRUE,21.6,TRUE,FALSE,TRUE,Low,FALSE
rec_07254,10-07-2023,Retail Banking,APAC,CTL-555,Preventive,TRUE,0,FALSE,24.7,FALSE,TRUE,FALSE,Low,FALSE
rec_07255,10-03-2024,Treasury,EMEA,CTL-438,Detective,FALSE,1,FALSE,7.1,TRUE,FALSE,FALSE,Medium,FALSE
rec_07256,11-09-2024,Compliance,EMEA,CTL-906,Detective,FALSE,1,TRUE,30.3,FALSE,FALSE,FALSE,High,FALSE
rec_07257,08-01-2023,Treasury,EMEA,CTL-561,Detective,FALSE,0,FALSE,17.1,FALSE,TRUE,FALSE,Medium,FALSE
rec_07258,14-08-2024,Compliance,NA,CTL-816,Corrective,TRUE,0,FALSE,56.3,FALSE,FALSE,FALSE,Low,FALSE
rec_07259,25-05-2024,Global Markets,NA,CTL-364,Preventive,TRUE,1,FALSE,21.9,FALSE,FALSE,FALSE,Low,FALSE
rec_07260,31-08-2023,Treasury,NA,CTL-681,Corrective,TRUE,0,FALSE,28.2,FALSE,TRUE,FALSE,Low,FALSE
rec_07261,30-12-2024,Retail Banking,EMEA,CTL-381,Corrective,FALSE,1,FALSE,30.4,FALSE,FALSE,FALSE,High,FALSE
rec_07262,28-05-2024,Treasury,NA,CTL-708,Preventive,TRUE,2,FALSE,23.1,FALSE,FALSE,FALSE,Low,FALSE
rec_07263,03-10-2023,Treasury,EMEA,CTL-136,Corrective,FALSE,0,TRUE,28.4,FALSE,TRUE,FALSE,Low,FALSE
rec_07264,25-02-2024,Global Markets,NA,CTL-879,Corrective,FALSE,1,FALSE,46.6,FALSE,FALSE,FALSE,Low,FALSE
rec_07265,13-07-2024,Retail Banking,EMEA,CTL-243,Detective,TRUE,3,TRUE,16.5,FALSE,FALSE,TRUE,Low,FALSE
rec_07266,13-08-2024,Retail Banking,APAC,CTL-251,Preventive,FALSE,0,FALSE,1.6,FALSE,FALSE,FALSE,Low,FALSE
rec_07267,11-01-2024,Risk Management,NA,CTL-634,Preventive,FALSE,1,FALSE,11,FALSE,FALSE,TRUE,Medium,FALSE
rec_07268,04-02-2023,Risk Management,EMEA,CTL-395,Detective,TRUE,3,TRUE,34,FALSE,FALSE,FALSE,Medium,TRUE
rec_07269,08-02-2023,Risk Management,APAC,CTL-126,Preventive,FALSE,1,TRUE,19.2,TRUE,TRUE,FALSE,Low,FALSE
rec_07270,04-08-2024,Global Markets,APAC,CTL-326,Detective,FALSE,1,FALSE,47.3,FALSE,FALSE,TRUE,Medium,FALSE
rec_07271,09-05-2024,Treasury,LATAM,CTL-479,Corrective,FALSE,0,FALSE,31.3,FALSE,FALSE,FALSE,Medium,FALSE
rec_07272,22-12-2024,Retail Banking,NA,CTL-677,Preventive,FALSE,1,FALSE,17.5,FALSE,FALSE,FALSE,Medium,FALSE
rec_07273,13-01-2024,Retail Banking,EMEA,CTL-471,Preventive,FALSE,2,FALSE,16.2,FALSE,FALSE,FALSE,Medium,FALSE
rec_07274,26-04-2023,Treasury,LATAM,CTL-830,Corrective,TRUE,1,FALSE,19.5,FALSE,TRUE,FALSE,Low,FALSE
rec_07275,17-08-2024,Retail Banking,NA,CTL-398,Corrective,FALSE,2,FALSE,3.4,FALSE,FALSE,FALSE,High,FALSE
rec_07276,08-05-2024,Treasury,APAC,CTL-414,Preventive,TRUE,1,FALSE,26.8,FALSE,FALSE,FALSE,Low,FALSE
rec_07277,08-12-2024,Global Markets,NA,CTL-833,Preventive,FALSE,3,FALSE,30.9,FALSE,FALSE,FALSE,Low,FALSE
rec_07278,23-03-2023,Global Markets,EMEA,CTL-262,Preventive,TRUE,2,FALSE,14.3,TRUE,TRUE,FALSE,Low,FALSE
rec_07279,26-05-2023,Global Markets,APAC,CTL-681,Detective,TRUE,1,TRUE,8.5,FALSE,FALSE,FALSE,High,TRUE
rec_07280,23-06-2024,Treasury,LATAM,CTL-749,Preventive,TRUE,0,FALSE,14.9,FALSE,FALSE,FALSE,High,FALSE
rec_07281,14-10-2023,Treasury,NA,CTL-412,Preventive,FALSE,0,TRUE,34,FALSE,TRUE,FALSE,Low,FALSE
rec_07282,21-04-2024,Compliance,NA,CTL-586,Corrective,FALSE,0,TRUE,32,FALSE,FALSE,FALSE,Medium,TRUE
rec_07283,13-06-2024,Retail Banking,LATAM,CTL-830,Corrective,FALSE,4,FALSE,26.2,TRUE,TRUE,FALSE,Low,TRUE
rec_07284,22-03-2023,Retail Banking,NA,CTL-550,Detective,TRUE,2,TRUE,40.4,TRUE,FALSE,FALSE,Low,TRUE
rec_07285,19-06-2024,Compliance,NA,CTL-789,Corrective,FALSE,0,FALSE,7.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_07286,16-09-2024,Compliance,NA,CTL-401,Preventive,TRUE,1,TRUE,21.9,FALSE,TRUE,FALSE,Low,FALSE
rec_07287,01-04-2023,Global Markets,APAC,CTL-258,Preventive,TRUE,0,FALSE,29.6,FALSE,FALSE,FALSE,Medium,FALSE
rec_07288,09-09-2023,Compliance,APAC,CTL-861,Detective,FALSE,2,FALSE,31.9,FALSE,FALSE,TRUE,High,FALSE
rec_07289,28-04-2024,Treasury,EMEA,CTL-924,Corrective,FALSE,0,FALSE,32,FALSE,FALSE,FALSE,Low,FALSE
rec_07290,07-10-2024,Risk Management,NA,CTL-811,Corrective,TRUE,2,TRUE,31.2,FALSE,FALSE,TRUE,Medium,FALSE
rec_07291,10-11-2024,Treasury,EMEA,CTL-231,Corrective,FALSE,1,FALSE,37.2,FALSE,FALSE,FALSE,Medium,FALSE
rec_07292,15-11-2024,Compliance,APAC,CTL-250,Detective,FALSE,1,FALSE,31.6,FALSE,FALSE,FALSE,Low,FALSE
rec_07293,21-03-2023,Retail Banking,NA,CTL-722,Corrective,FALSE,1,FALSE,12.5,FALSE,FALSE,FALSE,High,FALSE
rec_07294,01-12-2024,Treasury,EMEA,CTL-399,Corrective,TRUE,0,FALSE,19.5,FALSE,TRUE,FALSE,High,TRUE
rec_07295,10-10-2024,Retail Banking,NA,CTL-979,Corrective,FALSE,0,FALSE,7,FALSE,FALSE,FALSE,Medium,FALSE
rec_07296,06-07-2024,Treasury,NA,CTL-493,Preventive,TRUE,2,TRUE,34,FALSE,FALSE,FALSE,Medium,FALSE
rec_07297,16-08-2024,Retail Banking,LATAM,CTL-363,Detective,TRUE,0,FALSE,35.9,FALSE,TRUE,FALSE,Low,FALSE
rec_07298,16-11-2023,Treasury,EMEA,CTL-752,Preventive,TRUE,3,TRUE,11.8,FALSE,FALSE,FALSE,Low,TRUE
rec_07299,19-09-2024,Retail Banking,APAC,CTL-333,Detective,FALSE,1,TRUE,20.2,TRUE,FALSE,TRUE,Medium,FALSE
rec_07300,24-02-2023,Risk Management,EMEA,CTL-128,Corrective,TRUE,2,TRUE,6.4,TRUE,FALSE,FALSE,Low,TRUE
rec_07301,18-12-2023,Global Markets,EMEA,CTL-971,Preventive,FALSE,1,FALSE,22.8,TRUE,TRUE,FALSE,Medium,FALSE
rec_07302,01-07-2024,Treasury,EMEA,CTL-316,Corrective,TRUE,1,FALSE,15.7,FALSE,FALSE,FALSE,Medium,TRUE
rec_07303,12-01-2023,Risk Management,LATAM,CTL-697,Corrective,FALSE,0,FALSE,12.3,TRUE,FALSE,FALSE,Low,FALSE
rec_07304,25-04-2024,Global Markets,NA,CTL-410,Detective,FALSE,0,FALSE,23.8,FALSE,FALSE,FALSE,High,FALSE
rec_07305,09-04-2024,Treasury,APAC,CTL-251,Corrective,TRUE,0,FALSE,42.8,FALSE,TRUE,FALSE,Medium,TRUE
rec_07306,08-06-2024,Risk Management,LATAM,CTL-698,Preventive,FALSE,2,FALSE,32,TRUE,FALSE,FALSE,Low,FALSE
rec_07307,25-04-2024,Risk Management,APAC,CTL-112,Detective,TRUE,0,FALSE,21.5,FALSE,FALSE,FALSE,Low,FALSE
rec_07308,10-08-2024,Risk Management,LATAM,CTL-365,Detective,TRUE,0,FALSE,23.5,FALSE,TRUE,FALSE,Low,FALSE
rec_07309,06-12-2023,Compliance,NA,CTL-472,Preventive,FALSE,0,TRUE,42.8,FALSE,FALSE,FALSE,High,FALSE
rec_07310,07-03-2024,Retail Banking,APAC,CTL-838,Corrective,FALSE,0,FALSE,36.6,FALSE,FALSE,FALSE,High,FALSE
rec_07311,28-12-2023,Global Markets,EMEA,CTL-620,Corrective,FALSE,0,FALSE,20.9,FALSE,TRUE,FALSE,Medium,FALSE
rec_07312,29-10-2023,Retail Banking,LATAM,CTL-863,Corrective,FALSE,2,FALSE,29,FALSE,FALSE,TRUE,Low,FALSE
rec_07313,24-10-2023,Retail Banking,APAC,CTL-991,Corrective,TRUE,1,FALSE,14,FALSE,FALSE,FALSE,High,FALSE
rec_07314,21-06-2023,Retail Banking,NA,CTL-629,Corrective,FALSE,0,FALSE,24.2,FALSE,FALSE,FALSE,Medium,FALSE
rec_07315,06-02-2023,Risk Management,APAC,CTL-515,Detective,FALSE,1,FALSE,31.6,FALSE,FALSE,FALSE,Medium,FALSE
rec_07316,12-12-2024,Retail Banking,LATAM,CTL-588,Detective,TRUE,0,TRUE,34.2,TRUE,FALSE,FALSE,Medium,TRUE
rec_07317,03-09-2024,Compliance,NA,CTL-733,Preventive,TRUE,0,TRUE,17.6,FALSE,FALSE,FALSE,Low,FALSE
rec_07318,08-11-2023,Treasury,EMEA,CTL-274,Corrective,FALSE,2,TRUE,34,FALSE,TRUE,FALSE,High,FALSE
rec_07319,31-07-2024,Risk Management,LATAM,CTL-452,Corrective,FALSE,1,FALSE,25.5,FALSE,TRUE,FALSE,Low,FALSE
rec_07320,24-09-2023,Global Markets,LATAM,CTL-759,Corrective,TRUE,2,FALSE,21.1,FALSE,FALSE,FALSE,High,FALSE
rec_07321,04-03-2023,Treasury,NA,CTL-259,Preventive,TRUE,4,FALSE,43.1,FALSE,FALSE,FALSE,Low,FALSE
rec_07322,06-10-2024,Treasury,LATAM,CTL-701,Corrective,FALSE,0,TRUE,20.4,FALSE,FALSE,FALSE,Low,TRUE
rec_07323,29-04-2024,Treasury,APAC,CTL-973,Detective,FALSE,0,FALSE,12.9,FALSE,FALSE,FALSE,Medium,FALSE
rec_07324,15-08-2024,Retail Banking,EMEA,CTL-613,Corrective,TRUE,0,FALSE,17.3,FALSE,FALSE,FALSE,Low,FALSE
rec_07325,23-06-2023,Retail Banking,APAC,CTL-421,Preventive,FALSE,0,TRUE,31.3,FALSE,TRUE,FALSE,High,FALSE
rec_07326,09-08-2024,Risk Management,NA,CTL-635,Detective,FALSE,0,FALSE,14.1,FALSE,TRUE,FALSE,Medium,FALSE
rec_07327,22-02-2023,Retail Banking,LATAM,CTL-483,Detective,TRUE,0,FALSE,32.3,FALSE,FALSE,FALSE,Low,FALSE
rec_07328,03-11-2024,Retail Banking,EMEA,CTL-487,Detective,FALSE,2,FALSE,15.5,FALSE,TRUE,FALSE,High,FALSE
rec_07329,26-10-2023,Retail Banking,NA,CTL-986,Corrective,TRUE,0,FALSE,23.2,FALSE,FALSE,FALSE,Low,FALSE
rec_07330,01-10-2024,Risk Management,APAC,CTL-596,Preventive,FALSE,0,FALSE,46.1,TRUE,FALSE,FALSE,Low,FALSE
rec_07331,28-01-2023,Risk Management,LATAM,CTL-763,Preventive,TRUE,3,FALSE,15.2,TRUE,FALSE,TRUE,Low,TRUE
rec_07332,21-10-2023,Compliance,LATAM,CTL-273,Corrective,TRUE,1,TRUE,3.8,FALSE,TRUE,FALSE,Low,FALSE
rec_07333,11-05-2024,Compliance,NA,CTL-991,Preventive,TRUE,2,FALSE,37.7,FALSE,FALSE,FALSE,High,FALSE
rec_07334,26-03-2023,Compliance,APAC,CTL-637,Detective,TRUE,1,FALSE,10,FALSE,FALSE,FALSE,Low,TRUE
rec_07335,10-05-2023,Compliance,LATAM,CTL-593,Detective,FALSE,1,FALSE,15.9,FALSE,FALSE,FALSE,Medium,FALSE
rec_07336,01-06-2024,Treasury,APAC,CTL-279,Preventive,FALSE,2,TRUE,31.3,FALSE,FALSE,FALSE,High,TRUE
rec_07337,20-03-2023,Treasury,EMEA,CTL-595,Preventive,TRUE,4,FALSE,30.9,TRUE,FALSE,FALSE,Low,FALSE
rec_07338,12-10-2023,Compliance,LATAM,CTL-488,Corrective,TRUE,1,FALSE,0.3,FALSE,FALSE,FALSE,High,FALSE
rec_07339,16-09-2023,Compliance,EMEA,CTL-114,Corrective,FALSE,0,FALSE,20.6,FALSE,FALSE,FALSE,Medium,FALSE
rec_07340,16-05-2023,Global Markets,LATAM,CTL-784,Corrective,TRUE,0,FALSE,32.5,FALSE,FALSE,FALSE,Low,FALSE
rec_07341,22-09-2024,Treasury,NA,CTL-166,Corrective,TRUE,0,FALSE,44.3,FALSE,FALSE,FALSE,Medium,FALSE
rec_07342,15-10-2023,Global Markets,LATAM,CTL-450,Corrective,FALSE,0,FALSE,11.6,FALSE,FALSE,FALSE,High,FALSE
rec_07343,09-10-2023,Global Markets,LATAM,CTL-330,Corrective,FALSE,0,FALSE,34.7,FALSE,TRUE,FALSE,High,FALSE
rec_07344,21-09-2023,Retail Banking,APAC,CTL-416,Detective,FALSE,0,FALSE,17.4,TRUE,FALSE,FALSE,Medium,TRUE
rec_07345,15-01-2023,Risk Management,APAC,CTL-311,Preventive,FALSE,1,FALSE,34.4,FALSE,FALSE,FALSE,High,TRUE
rec_07346,25-04-2023,Treasury,EMEA,CTL-329,Corrective,TRUE,1,TRUE,13.6,FALSE,TRUE,FALSE,Low,FALSE
rec_07347,10-09-2024,Compliance,EMEA,CTL-253,Detective,FALSE,2,FALSE,21.7,FALSE,FALSE,FALSE,Low,FALSE
rec_07348,28-06-2023,Compliance,EMEA,CTL-384,Preventive,TRUE,2,FALSE,27.9,FALSE,FALSE,FALSE,Low,FALSE
rec_07349,28-08-2024,Risk Management,LATAM,CTL-723,Preventive,TRUE,0,FALSE,33.5,FALSE,FALSE,FALSE,Low,FALSE
rec_07350,04-06-2023,Treasury,LATAM,CTL-896,Preventive,FALSE,2,FALSE,29.7,TRUE,FALSE,FALSE,High,FALSE
rec_07351,05-11-2024,Compliance,EMEA,CTL-846,Corrective,FALSE,5,FALSE,19.7,TRUE,FALSE,TRUE,Low,TRUE
rec_07352,02-04-2024,Compliance,NA,CTL-908,Corrective,TRUE,2,TRUE,19,TRUE,FALSE,FALSE,Low,TRUE
rec_07353,14-01-2024,Retail Banking,NA,CTL-222,Corrective,TRUE,0,FALSE,41.8,FALSE,TRUE,FALSE,High,TRUE
rec_07354,29-06-2023,Global Markets,LATAM,CTL-765,Preventive,FALSE,0,FALSE,26.8,TRUE,TRUE,TRUE,Medium,FALSE
rec_07355,25-09-2023,Compliance,NA,CTL-301,Preventive,FALSE,0,FALSE,19.2,FALSE,FALSE,FALSE,Low,FALSE
rec_07356,18-12-2024,Treasury,NA,CTL-465,Detective,FALSE,0,TRUE,29.4,FALSE,TRUE,FALSE,High,FALSE
rec_07357,30-08-2023,Risk Management,EMEA,CTL-610,Detective,FALSE,2,FALSE,30.2,FALSE,TRUE,TRUE,Low,FALSE
rec_07358,11-05-2024,Retail Banking,NA,CTL-570,Detective,FALSE,2,TRUE,10.5,FALSE,TRUE,FALSE,Medium,FALSE
rec_07359,05-07-2023,Treasury,NA,CTL-683,Detective,FALSE,0,FALSE,28.9,FALSE,TRUE,FALSE,Low,FALSE
rec_07360,24-06-2024,Retail Banking,LATAM,CTL-753,Preventive,FALSE,0,FALSE,8.9,FALSE,FALSE,FALSE,Medium,FALSE
rec_07361,03-02-2023,Global Markets,LATAM,CTL-112,Corrective,TRUE,1,FALSE,17.6,TRUE,TRUE,FALSE,Medium,FALSE
rec_07362,18-12-2023,Compliance,LATAM,CTL-960,Corrective,TRUE,0,TRUE,14.1,FALSE,FALSE,FALSE,Medium,TRUE
rec_07363,28-03-2023,Treasury,NA,CTL-864,Corrective,FALSE,0,TRUE,22.7,FALSE,TRUE,FALSE,High,FALSE
rec_07364,29-05-2023,Risk Management,EMEA,CTL-966,Corrective,TRUE,2,TRUE,19.6,FALSE,TRUE,FALSE,Medium,FALSE
rec_07365,01-09-2024,Global Markets,APAC,CTL-938,Detective,TRUE,1,FALSE,22,FALSE,FALSE,FALSE,Low,FALSE
rec_07366,07-06-2023,Global Markets,LATAM,CTL-901,Preventive,FALSE,1,FALSE,5.1,FALSE,FALSE,FALSE,High,FALSE
rec_07367,22-05-2024,Retail Banking,LATAM,CTL-906,Corrective,TRUE,0,FALSE,23.2,FALSE,FALSE,FALSE,Low,FALSE
rec_07368,27-02-2024,Global Markets,LATAM,CTL-636,Preventive,FALSE,2,FALSE,13,TRUE,TRUE,FALSE,Medium,TRUE
rec_07369,28-01-2024,Treasury,EMEA,CTL-333,Detective,TRUE,0,TRUE,46.8,FALSE,FALSE,FALSE,Low,FALSE
rec_07370,01-09-2023,Retail Banking,APAC,CTL-859,Detective,FALSE,0,FALSE,20,FALSE,FALSE,FALSE,Low,FALSE
rec_07371,07-11-2024,Global Markets,APAC,CTL-307,Corrective,FALSE,1,TRUE,21.4,FALSE,FALSE,FALSE,Medium,FALSE
rec_07372,26-03-2024,Risk Management,LATAM,CTL-472,Corrective,FALSE,2,FALSE,31,FALSE,FALSE,FALSE,Low,FALSE
rec_07373,14-10-2024,Treasury,NA,CTL-780,Detective,TRUE,1,FALSE,37.2,FALSE,FALSE,FALSE,High,FALSE
rec_07374,21-06-2023,Risk Management,LATAM,CTL-133,Detective,FALSE,2,TRUE,12.2,FALSE,FALSE,FALSE,Low,TRUE
rec_07375,04-08-2023,Risk Management,LATAM,CTL-508,Preventive,FALSE,0,TRUE,29.7,TRUE,FALSE,FALSE,High,FALSE
rec_07376,14-08-2024,Retail Banking,NA,CTL-741,Detective,FALSE,1,FALSE,33.7,FALSE,FALSE,FALSE,Low,FALSE
rec_07377,20-12-2023,Compliance,NA,CTL-201,Preventive,FALSE,1,FALSE,25.8,FALSE,FALSE,FALSE,Medium,FALSE
rec_07378,25-02-2023,Retail Banking,LATAM,CTL-437,Detective,FALSE,1,FALSE,25.6,FALSE,FALSE,FALSE,High,FALSE
rec_07379,19-10-2024,Treasury,EMEA,CTL-619,Preventive,TRUE,1,FALSE,18.9,FALSE,FALSE,FALSE,Medium,FALSE
rec_07380,28-09-2023,Treasury,EMEA,CTL-168,Detective,FALSE,1,FALSE,20.8,FALSE,FALSE,FALSE,Low,FALSE
rec_07381,29-04-2023,Retail Banking,NA,CTL-377,Detective,FALSE,0,TRUE,22.9,FALSE,FALSE,FALSE,Medium,FALSE
rec_07382,23-02-2023,Compliance,LATAM,CTL-666,Preventive,FALSE,1,TRUE,19.7,FALSE,FALSE,FALSE,Medium,FALSE
rec_07383,21-06-2023,Retail Banking,EMEA,CTL-647,Preventive,FALSE,0,FALSE,32.9,FALSE,FALSE,FALSE,High,FALSE
rec_07384,20-04-2024,Treasury,LATAM,CTL-966,Corrective,FALSE,1,TRUE,15.3,FALSE,FALSE,FALSE,Low,TRUE
rec_07385,13-02-2024,Compliance,LATAM,CTL-859,Corrective,TRUE,0,FALSE,32.6,FALSE,FALSE,FALSE,High,FALSE
rec_07386,02-05-2024,Treasury,LATAM,CTL-650,Detective,FALSE,2,FALSE,37.3,FALSE,FALSE,FALSE,Medium,FALSE
rec_07387,05-11-2023,Compliance,EMEA,CTL-993,Detective,FALSE,1,FALSE,27.7,TRUE,FALSE,FALSE,Low,FALSE
rec_07388,02-05-2024,Compliance,APAC,CTL-181,Preventive,FALSE,2,FALSE,6.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_07389,29-06-2024,Retail Banking,LATAM,CTL-917,Detective,FALSE,1,FALSE,30.1,FALSE,TRUE,FALSE,Medium,TRUE
rec_07390,28-08-2023,Retail Banking,EMEA,CTL-157,Corrective,FALSE,1,TRUE,17.6,FALSE,FALSE,FALSE,Low,FALSE
rec_07391,24-01-2024,Retail Banking,APAC,CTL-557,Preventive,FALSE,2,FALSE,18.7,FALSE,FALSE,FALSE,Low,FALSE
rec_07392,30-11-2024,Compliance,NA,CTL-680,Detective,TRUE,0,FALSE,27.6,TRUE,FALSE,FALSE,High,TRUE
rec_07393,23-12-2024,Compliance,EMEA,CTL-635,Preventive,FALSE,1,FALSE,35.1,FALSE,FALSE,FALSE,Low,FALSE
rec_07394,04-02-2024,Treasury,APAC,CTL-353,Corrective,FALSE,0,TRUE,7.4,TRUE,TRUE,FALSE,Medium,TRUE
rec_07395,30-04-2024,Risk Management,EMEA,CTL-350,Corrective,FALSE,0,FALSE,24.6,FALSE,FALSE,FALSE,Medium,FALSE
rec_07396,26-09-2023,Retail Banking,APAC,CTL-362,Corrective,FALSE,1,FALSE,43.9,TRUE,TRUE,FALSE,Low,TRUE
rec_07397,29-05-2023,Treasury,APAC,CTL-916,Detective,FALSE,0,FALSE,13,FALSE,FALSE,TRUE,Low,FALSE
rec_07398,27-06-2024,Treasury,EMEA,CTL-857,Detective,FALSE,2,TRUE,22,TRUE,FALSE,FALSE,High,TRUE
rec_07399,21-03-2024,Global Markets,NA,CTL-287,Detective,TRUE,3,FALSE,17.8,TRUE,FALSE,TRUE,Low,FALSE
rec_07400,13-01-2023,Retail Banking,LATAM,CTL-806,Detective,TRUE,2,TRUE,31,FALSE,FALSE,FALSE,Low,FALSE
rec_07401,23-10-2023,Treasury,APAC,CTL-766,Detective,FALSE,1,FALSE,11.5,FALSE,FALSE,FALSE,High,FALSE
rec_07402,04-04-2024,Global Markets,LATAM,CTL-978,Detective,FALSE,1,FALSE,8.3,FALSE,TRUE,FALSE,Low,FALSE
rec_07403,27-01-2024,Retail Banking,NA,CTL-350,Corrective,FALSE,0,FALSE,32.3,TRUE,FALSE,FALSE,Low,TRUE
rec_07404,25-11-2024,Compliance,LATAM,CTL-333,Corrective,FALSE,0,TRUE,26.4,TRUE,FALSE,FALSE,Medium,FALSE
rec_07405,20-11-2023,Global Markets,LATAM,CTL-806,Detective,TRUE,2,FALSE,12.1,TRUE,FALSE,TRUE,High,FALSE
rec_07406,26-06-2024,Compliance,EMEA,CTL-834,Corrective,FALSE,0,TRUE,23.3,FALSE,FALSE,FALSE,Low,FALSE
rec_07407,30-11-2024,Risk Management,EMEA,CTL-567,Preventive,FALSE,3,FALSE,11.2,TRUE,TRUE,FALSE,Medium,FALSE
rec_07408,12-02-2023,Risk Management,NA,CTL-281,Detective,TRUE,2,TRUE,33.2,FALSE,TRUE,FALSE,High,TRUE
rec_07409,10-04-2023,Risk Management,EMEA,CTL-141,Preventive,FALSE,0,TRUE,26.8,FALSE,FALSE,FALSE,Medium,FALSE
rec_07410,28-06-2024,Risk Management,APAC,CTL-723,Detective,FALSE,0,FALSE,16.9,FALSE,FALSE,FALSE,High,FALSE
rec_07411,14-10-2024,Treasury,NA,CTL-372,Detective,TRUE,0,FALSE,18.2,FALSE,FALSE,FALSE,Medium,FALSE
rec_07412,29-12-2023,Risk Management,EMEA,CTL-665,Corrective,TRUE,1,FALSE,19.4,FALSE,FALSE,FALSE,Low,TRUE
rec_07413,18-03-2024,Treasury,EMEA,CTL-384,Preventive,TRUE,2,FALSE,13.2,FALSE,FALSE,FALSE,Low,FALSE
rec_07414,17-09-2024,Treasury,NA,CTL-193,Corrective,TRUE,1,TRUE,37.4,FALSE,FALSE,FALSE,High,TRUE
rec_07415,29-10-2024,Retail Banking,APAC,CTL-860,Detective,FALSE,2,FALSE,35.6,FALSE,TRUE,FALSE,High,FALSE
rec_07416,07-10-2023,Treasury,NA,CTL-294,Preventive,TRUE,1,FALSE,20,FALSE,FALSE,FALSE,High,FALSE
rec_07417,10-12-2023,Treasury,EMEA,CTL-850,Detective,FALSE,2,FALSE,20.9,FALSE,FALSE,FALSE,Low,FALSE
rec_07418,04-10-2023,Risk Management,EMEA,CTL-950,Corrective,TRUE,0,TRUE,12.8,TRUE,TRUE,TRUE,Low,TRUE
rec_07419,01-10-2023,Treasury,NA,CTL-165,Detective,FALSE,2,TRUE,22.4,FALSE,TRUE,FALSE,Low,FALSE
rec_07420,11-04-2023,Compliance,APAC,CTL-235,Detective,TRUE,1,TRUE,28.9,FALSE,FALSE,FALSE,Medium,FALSE
rec_07421,19-09-2023,Risk Management,APAC,CTL-635,Corrective,FALSE,0,FALSE,35.8,FALSE,TRUE,FALSE,Low,FALSE
rec_07422,01-11-2024,Global Markets,LATAM,CTL-410,Detective,FALSE,1,FALSE,15,FALSE,FALSE,FALSE,Low,FALSE
rec_07423,21-08-2024,Risk Management,APAC,CTL-162,Preventive,FALSE,3,FALSE,7.2,FALSE,FALSE,TRUE,Low,TRUE
rec_07424,05-02-2024,Treasury,NA,CTL-312,Corrective,FALSE,0,FALSE,13.9,FALSE,FALSE,FALSE,High,FALSE
rec_07425,17-04-2024,Compliance,APAC,CTL-333,Detective,FALSE,2,FALSE,29.6,FALSE,FALSE,FALSE,Low,FALSE
rec_07426,22-11-2024,Risk Management,APAC,CTL-349,Corrective,FALSE,1,TRUE,23.6,FALSE,FALSE,FALSE,High,FALSE
rec_07427,05-09-2023,Compliance,LATAM,CTL-699,Detective,TRUE,2,TRUE,33.9,FALSE,FALSE,TRUE,Medium,TRUE
rec_07428,19-11-2024,Global Markets,APAC,CTL-879,Corrective,FALSE,0,FALSE,24.4,FALSE,FALSE,FALSE,Low,FALSE
rec_07429,25-08-2024,Global Markets,LATAM,CTL-695,Corrective,TRUE,0,FALSE,40.2,FALSE,FALSE,FALSE,High,FALSE
rec_07430,19-07-2023,Retail Banking,LATAM,CTL-588,Preventive,FALSE,0,FALSE,8.1,TRUE,FALSE,FALSE,Low,FALSE
rec_07431,16-06-2024,Retail Banking,APAC,CTL-575,Corrective,FALSE,2,FALSE,-0.9,FALSE,FALSE,FALSE,Low,FALSE
rec_07432,12-12-2023,Risk Management,EMEA,CTL-200,Preventive,FALSE,1,FALSE,37.5,FALSE,FALSE,FALSE,Low,FALSE
rec_07433,24-11-2024,Retail Banking,NA,CTL-649,Corrective,TRUE,2,FALSE,16,FALSE,FALSE,FALSE,High,TRUE
